experiment,instance,time,size,lb,ub,optimal
oracle,random_graph_4_250_0.1_25_4.col,507,50156,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,510,50300,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,513,50450,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,517,50607,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,520,50785,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,523,50970,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,527,51135,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,530,51285,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,533,51452,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,537,51621,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,540,51797,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,543,51940,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,547,52104,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,550,52300,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,554,52472,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,557,52623,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,561,52780,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,564,52956,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,568,53138,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,571,53275,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,575,53437,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,578,53574,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,582,53721,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,585,53881,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,589,54022,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,593,54186,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,596,54339,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,600,54495,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,604,54678,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,608,54804,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,612,54974,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,616,55112,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,620,55268,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,623,55448,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,627,55579,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,631,55741,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,635,55862,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,639,56007,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,643,56137,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,647,56303,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,651,56435,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,655,56611,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,659,56755,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,662,56923,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,666,57078,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,670,57265,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,674,57398,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,678,57557,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,682,57730,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,686,57913,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,690,58084,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,694,58248,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,698,58420,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,702,58574,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,706,58720,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,710,58860,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,714,59017,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,718,59170,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,722,59335,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,726,59469,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,730,59622,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,734,59770,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,738,59914,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,743,60071,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,747,60230,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,751,60377,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,756,60537,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,760,60702,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,765,60854,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,769,61012,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,773,61142,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,777,61278,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,782,61425,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,786,61593,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,790,61747,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,794,61916,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,799,62058,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,803,62193,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,808,62357,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,813,62517,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,817,62667,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,821,62837,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,824,62998,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,828,63155,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,832,63322,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,836,63499,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,839,63657,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,843,63795,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,847,63977,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,851,64181,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,854,64337,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,858,64506,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,863,64696,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,867,64841,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,871,65015,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,874,65210,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,879,65391,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,883,65552,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,886,65723,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,891,65876,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,895,66028,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,899,66193,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,903,66393,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,907,66563,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,911,66725,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,915,66887,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,919,67080,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,923,67246,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,927,67395,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,932,67561,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,936,67709,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,941,67860,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,945,68002,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,949,68156,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,954,68305,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,958,68480,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,963,68642,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,967,68824,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,972,69006,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,976,69171,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,980,69337,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,985,69520,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,989,69700,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,994,69884,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,998,70043,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1003,70202,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1008,70389,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1012,70543,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1017,70712,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1022,70862,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1026,71025,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1031,71187,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1036,71386,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1041,71554,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1046,71729,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1050,71881,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1056,72043,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1060,72213,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1065,72378,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1070,72531,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1075,72693,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1080,72894,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1084,73043,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1089,73243,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1094,73418,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1099,73587,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1104,73735,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1108,73912,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1113,74060,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1119,74220,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1124,74411,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1129,74581,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1134,74741,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1139,74891,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1144,75072,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1148,75227,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1154,75399,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1159,75553,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1165,75690,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1170,75853,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1176,76026,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1181,76186,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1186,76350,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1191,76495,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1196,76678,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1201,76827,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1207,76985,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1211,77140,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1216,77304,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1221,77454,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1227,77623,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1232,77816,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1237,77957,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1242,78131,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1247,78316,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1252,78481,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1257,78622,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1263,78782,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1268,78940,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1274,79103,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1279,79286,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1284,79421,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1289,79607,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1295,79779,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1300,79961,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1305,80157,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1311,80295,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1316,80450,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1322,80631,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1328,80804,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1333,80992,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1338,81183,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1344,81353,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1349,81539,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1355,81709,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1360,81879,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1366,82068,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1371,82246,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1377,82427,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1383,82588,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1388,82725,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1394,82916,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1400,83083,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1406,83242,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1410,83410,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1415,83563,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1420,83733,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1426,83873,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1431,84023,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1436,84195,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1442,84369,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1448,84571,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1453,84754,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1459,84926,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1465,85093,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1471,85283,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1477,85469,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1482,85622,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1489,85772,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1494,85947,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1500,86127,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1506,86315,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1512,86470,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1518,86606,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1524,86767,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1530,86955,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1536,87121,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1542,87288,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1548,87467,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1554,87631,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1561,87801,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1567,87963,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1573,88139,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1579,88298,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1585,88456,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1591,88644,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1597,88819,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1603,88987,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1609,89205,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1615,89347,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1622,89529,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1628,89688,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1634,89888,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1640,90062,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1646,90246,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1652,90416,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1658,90609,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1664,90765,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1671,90946,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1677,91134,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1683,91300,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1689,91457,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1695,91619,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1702,91794,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1708,91988,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1714,92202,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1720,92391,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1727,92538,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1733,92731,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1739,92940,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1746,93113,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1752,93274,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1758,93456,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1765,93636,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1771,93815,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1777,93977,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1784,94176,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1791,94346,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1797,94500,5,9,False
oracle,random_graph_4_250_0.1_25_4.col,1802,94661,5,9,False
oracle,random_graph_4_250_0.1_50_4.col,1,1632,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,2,2542,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,3,3261,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,4,3810,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,5,4396,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,6,4864,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,7,5357,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,9,5732,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,10,6104,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,11,6417,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,12,6708,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,13,7023,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,14,7373,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,15,7690,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,16,8057,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,17,8371,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,19,8688,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,20,8959,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,21,9286,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,22,9594,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,23,9893,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,25,10160,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,26,10490,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,27,10772,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,29,11091,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,30,11422,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,32,11582,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,33,11771,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,34,11965,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,35,12167,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,36,12375,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,37,12621,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,38,12821,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,40,13065,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,41,13264,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,42,13465,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,43,13711,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,45,13935,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,46,14147,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,48,14411,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,49,14631,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,51,14841,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,52,15016,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,54,15214,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,55,15390,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,57,15621,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,58,15863,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,60,16096,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,61,16291,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,63,16475,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,65,16683,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,66,16914,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,68,17143,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,70,17374,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,72,17627,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,74,17869,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,76,18067,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,77,18289,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,79,18517,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,80,18652,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,82,18901,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,84,19117,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,86,19353,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,87,19473,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,88,19592,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,91,19851,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,92,19996,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,93,20136,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,94,20260,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,95,20388,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,96,20498,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,97,20630,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,98,20747,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,100,20864,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,101,21011,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,102,21131,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,103,21243,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,104,21357,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,106,21499,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,107,21599,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,108,21734,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,109,21856,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,111,21968,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,112,22104,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,113,22214,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,114,22334,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,116,22466,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,117,22597,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,118,22694,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,120,22811,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,121,22948,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,122,23068,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,124,23187,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,125,23314,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,127,23441,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,128,23561,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,129,23706,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,131,23862,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,132,23998,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,133,24113,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,135,24270,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,136,24441,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,137,24614,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,139,24739,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,140,24909,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,142,25046,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,143,25193,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,145,25324,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,146,25456,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,148,25595,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,149,25732,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,151,25878,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,152,26010,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,154,26145,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,155,26274,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,157,26416,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,158,26550,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,160,26667,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,161,26814,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,163,26935,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,164,27104,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,166,27251,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,167,27388,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,169,27538,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,171,27673,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,172,27807,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,174,27931,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,175,28055,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,177,28205,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,179,28334,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,180,28476,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,182,28601,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,184,28729,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,185,28863,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,187,28987,5,10,False
oracle,random_graph_4_250_0.1_50_4.col,189,29152,5,10,False
